"","pumps","datetimehourly","section","holiday","workday","weathertype","atemp","atemX","totalsales","quantity","newcustomer","returningcustomer","day.rushhour","day.rushhour.pumps","day.delivery.expected","day.delivery.expected.accuracy","day.consump.ave","timedatepos","day_col","month_col","year_col","second_col","min_col","hour_col"
"2016",0,"2/25/17 8:00",1,1,0,2,19.5,67.1,0,0,0,0,0,2,24,0.8,2.2,2017-02-25 08:00:00,25,2,2017,0,0,8
"2017",1,"2/25/17 9:00",1,1,0,2,19.7,67.46,68.25,4.553,0,1,0,2,24,0.8,2.2,2017-02-25 09:00:00,25,2,2017,0,0,9
"2018",2,"2/25/17 10:00",1,1,0,2,17.95,64.31,93.01,6.205,0,2,0,2,24,0.8,2.2,2017-02-25 10:00:00,25,2,2017,0,0,10
"2019",1,"2/25/17 11:00",2,1,0,2,16.2,61.16,52.32,3.49,0,1,0,2,24,0.8,2.2,2017-02-25 11:00:00,25,2,2017,0,0,11
"2020",0,"2/25/17 12:00",2,1,0,2,16.7,62.06,0,0,0,0,0,2,24,0.8,2.2,2017-02-25 12:00:00,25,2,2017,0,0,12
"2021",0,"2/25/17 13:00",2,1,0,2,16.1,60.98,0,0,0,0,0,2,24,0.8,2.2,2017-02-25 13:00:00,25,2,2017,0,0,13
"2022",1,"2/25/17 14:00",2,1,0,2,15.83333333,60.5,57.26,3.82,0,1,0,2,24,0.8,2.2,2017-02-25 14:00:00,25,2,2017,0,0,14
"2023",0,"2/25/17 15:00",3,1,0,2,15.56666667,60.02,0,0,0,0,0,2,24,0.8,2.2,2017-02-25 15:00:00,25,2,2017,0,0,15
"2024",0,"2/25/17 16:00",3,1,0,2,15.3,59.54,0,0,0,0,0,2,24,0.8,2.2,2017-02-25 16:00:00,25,2,2017,0,0,16
"2025",0,"2/25/17 17:00",3,1,0,2,14.78571429,58.61428571,0,0,0,0,0,2,24,0.8,2.2,2017-02-25 17:00:00,25,2,2017,0,0,17
"2026",0,"2/25/17 18:00",3,1,0,2,14.27142857,57.68857143,0,0,0,0,0,2,24,0.8,2.2,2017-02-25 18:00:00,25,2,2017,0,0,18
"2027",0,"2/25/17 19:00",3,1,0,2,13.75714286,56.76285714,0,0,0,0,0,2,24,0.8,2.2,2017-02-25 19:00:00,25,2,2017,0,0,19
"2028",0,"2/25/17 20:00",3,1,0,1,13.24285714,55.83714286,0,0,0,0,0,2,24,0.8,2.2,2017-02-25 20:00:00,25,2,2017,0,0,20
"2029",1,"2/25/17 21:00",3,1,0,1,12.72857143,54.91142857,52.45,3.499,0,1,0,2,24,0.8,2.2,2017-02-25 21:00:00,25,2,2017,0,0,21
"2030",0,"2/25/17 22:00",4,1,0,1,12.21428571,53.98571429,0,0,0,0,0,2,24,0.8,2.2,2017-02-25 22:00:00,25,2,2017,0,0,22
"2031",0,"2/25/17 23:00",4,1,0,1,11.7,53.06,0,0,0,0,0,2,24,0.8,2.2,2017-02-25 23:00:00,25,2,2017,0,0,23
"2032",0,"2/26/17 0:00",4,1,0,1,12.16,53.888,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 00:00:00,26,2,2017,0,0,0
"2033",0,"2/26/17 1:00",4,1,0,1,12.62,54.716,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 01:00:00,26,2,2017,0,0,1
"2034",1,"2/26/17 2:00",4,1,0,1,13.08,55.544,14.27,0.952,0,1,0,2,24,0.8,2.2,2017-02-26 02:00:00,26,2,2017,0,0,2
"2035",1,"2/26/17 3:00",4,1,0,1,13.54,56.372,61.61,4.11,0,1,0,2,24,0.8,2.2,2017-02-26 03:00:00,26,2,2017,0,0,3
"2036",4,"2/26/17 4:00",4,1,0,1,14,57.2,207.09,13.815,1,3,0,2,24,0.8,2.2,2017-02-26 04:00:00,26,2,2017,0,0,4
"2037",3,"2/26/17 5:00",1,1,0,1,14.7,58.46,155.46,10.371,0,3,0,2,24,0.8,2.2,2017-02-26 05:00:00,26,2,2017,0,0,5
"2038",2,"2/26/17 6:00",1,1,0,1,16.5,61.7,75.86,5.061,1,1,0,2,24,0.8,2.2,2017-02-26 06:00:00,26,2,2017,0,0,6
"2039",0,"2/26/17 7:00",1,1,0,1,16.7,62.06,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 07:00:00,26,2,2017,0,0,7
"2040",3,"2/26/17 8:00",1,1,0,1,15.8,60.44,149.78,9.992,1,2,0,2,24,0.8,2.2,2017-02-26 08:00:00,26,2,2017,0,0,8
"2041",0,"2/26/17 9:00",1,1,0,1,16.05,60.89,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 09:00:00,26,2,2017,0,0,9
"2042",1,"2/26/17 10:00",1,1,0,1,16.3,61.34,59.21,3.95,0,1,0,2,24,0.8,2.2,2017-02-26 10:00:00,26,2,2017,0,0,10
"2043",0,"2/26/17 11:00",2,1,0,1,15.55,59.99,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 11:00:00,26,2,2017,0,0,11
"2044",1,"2/26/17 12:00",2,1,0,1,14.8,58.64,31.58,2.107,1,0,0,2,24,0.8,2.2,2017-02-26 12:00:00,26,2,2017,0,0,12
"2045",1,"2/26/17 13:00",2,1,0,1,14.3,57.74,47.94,3.198,0,1,0,2,24,0.8,2.2,2017-02-26 13:00:00,26,2,2017,0,0,13
"2046",0,"2/26/17 14:00",2,1,0,1,13.8,56.84,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 14:00:00,26,2,2017,0,0,14
"2047",0,"2/26/17 15:00",3,1,0,1,12.7,54.86,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 15:00:00,26,2,2017,0,0,15
"2048",1,"2/26/17 16:00",3,1,0,1,12.36666667,54.26,31.18,2.08,0,1,0,2,24,0.8,2.2,2017-02-26 16:00:00,26,2,2017,0,0,16
"2049",0,"2/26/17 17:00",3,1,0,1,12.03333333,53.66,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 17:00:00,26,2,2017,0,0,17
"2050",0,"2/26/17 18:00",3,1,0,1,11.7,53.06,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 18:00:00,26,2,2017,0,0,18
"2051",0,"2/26/17 19:00",3,1,0,1,11.67142857,53.00857143,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 19:00:00,26,2,2017,0,0,19
"2052",0,"2/26/17 20:00",3,1,0,1,11.64285714,52.95714286,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 20:00:00,26,2,2017,0,0,20
"2053",0,"2/26/17 21:00",3,1,0,1,11.61428571,52.90571429,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 21:00:00,26,2,2017,0,0,21
"2054",0,"2/26/17 22:00",4,1,0,1,11.58571429,52.85428571,0,0,0,0,0,2,24,0.8,2.2,2017-02-26 22:00:00,26,2,2017,0,0,22
"2055",1,"2/26/17 23:00",4,1,0,1,11.55714286,52.80285714,9.53,0.636,0,1,0,2,24,0.8,2.2,2017-02-26 23:00:00,26,2,2017,0,0,23
"2056",0,"2/27/17 0:00",4,0,1,1,11.52857143,52.75142857,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 00:00:00,27,2,2017,0,0,0
"2057",2,"2/27/17 1:00",4,0,1,1,11.5,52.7,115.98,7.737,0,2,0,2,24,0.8,2.2,2017-02-27 01:00:00,27,2,2017,0,0,1
"2058",1,"2/27/17 2:00",4,0,1,1,12.9,55.22,47.25,3.152,0,1,0,2,24,0.8,2.2,2017-02-27 02:00:00,27,2,2017,0,0,2
"2059",0,"2/27/17 3:00",4,0,1,1,14.3,57.74,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 03:00:00,27,2,2017,0,0,3
"2060",0,"2/27/17 4:00",4,0,1,1,14.9,58.82,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 04:00:00,27,2,2017,0,0,4
"2061",0,"2/27/17 5:00",1,0,1,1,14.23333333,57.62,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 05:00:00,27,2,2017,0,0,5
"2062",1,"2/27/17 6:00",1,0,1,1,13.56666667,56.42,10.24,0.683,0,1,0,2,24,0.8,2.2,2017-02-27 06:00:00,27,2,2017,0,0,6
"2063",1,"2/27/17 7:00",1,0,1,1,12.9,55.22,49.78,3.321,0,1,0,2,24,0.8,2.2,2017-02-27 07:00:00,27,2,2017,0,0,7
"2064",1,"2/27/17 8:00",1,0,1,1,13.1,55.58,63.32,4.224,0,1,0,2,24,0.8,2.2,2017-02-27 08:00:00,27,2,2017,0,0,8
"2065",0,"2/27/17 9:00",1,0,1,1,14.1,57.38,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 09:00:00,27,2,2017,0,0,9
"2066",2,"2/27/17 10:00",1,0,1,1,14.9,58.82,49.12,3.277,0,2,0,2,24,0.8,2.2,2017-02-27 10:00:00,27,2,2017,0,0,10
"2067",1,"2/27/17 11:00",2,0,1,1,14.8,58.64,52.18,3.481,0,1,0,2,24,0.8,2.2,2017-02-27 11:00:00,27,2,2017,0,0,11
"2068",2,"2/27/17 12:00",2,0,1,1,14.7,58.46,127.14,8.482,0,2,0,2,24,0.8,2.2,2017-02-27 12:00:00,27,2,2017,0,0,12
"2069",0,"2/27/17 13:00",2,0,1,1,13.8,56.84,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 13:00:00,27,2,2017,0,0,13
"2070",0,"2/27/17 14:00",2,0,1,1,14.7,58.46,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 14:00:00,27,2,2017,0,0,14
"2071",0,"2/27/17 15:00",3,0,1,1,13.95,57.11,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 15:00:00,27,2,2017,0,0,15
"2072",1,"2/27/17 16:00",3,0,1,1,13.2,55.76,25.59,1.707,0,1,0,2,24,0.8,2.2,2017-02-27 16:00:00,27,2,2017,0,0,16
"2073",0,"2/27/17 17:00",3,0,1,1,12.45,54.41,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 17:00:00,27,2,2017,0,0,17
"2074",0,"2/27/17 18:00",3,0,1,1,11.7,53.06,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 18:00:00,27,2,2017,0,0,18
"2075",0,"2/27/17 19:00",3,0,1,1,11.18333333,52.13,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 19:00:00,27,2,2017,0,0,19
"2076",0,"2/27/17 20:00",3,0,1,1,10.66666667,51.2,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 20:00:00,27,2,2017,0,0,20
"2077",0,"2/27/17 21:00",3,0,1,1,10.15,50.27,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 21:00:00,27,2,2017,0,0,21
"2078",1,"2/27/17 22:00",4,0,1,1,9.633333333,49.34,34.4,2.295,0,1,0,2,24,0.8,2.2,2017-02-27 22:00:00,27,2,2017,0,0,22
"2079",0,"2/27/17 23:00",4,0,1,1,9.116666667,48.41,0,0,0,0,0,2,24,0.8,2.2,2017-02-27 23:00:00,27,2,2017,0,0,23
"2080",4,"2/28/17 0:00",4,0,1,1,8.6,47.48,183.24,12.224,1,3,0,2,24,0.8,2.2,2017-02-28 00:00:00,28,2,2017,0,0,0
"2081",0,"2/28/17 1:00",4,0,1,1,11.35,52.43,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 01:00:00,28,2,2017,0,0,1
"2082",0,"2/28/17 2:00",4,0,1,1,14.1,57.38,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 02:00:00,28,2,2017,0,0,2
"2083",0,"2/28/17 3:00",4,0,1,1,15.36,59.648,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 03:00:00,28,2,2017,0,0,3
"2084",0,"2/28/17 4:00",4,0,1,1,16.62,61.916,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 04:00:00,28,2,2017,0,0,4
"2085",0,"2/28/17 5:00",1,0,1,1,17.88,64.184,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 05:00:00,28,2,2017,0,0,5
"2086",0,"2/28/17 6:00",1,0,1,1,19.14,66.452,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 06:00:00,28,2,2017,0,0,6
"2087",1,"2/28/17 7:00",1,0,1,1,20.4,68.72,7.85,0.524,0,1,0,2,24,0.8,2.2,2017-02-28 07:00:00,28,2,2017,0,0,7
"2088",0,"2/28/17 8:00",1,0,1,1,20.05,68.09,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 08:00:00,28,2,2017,0,0,8
"2089",1,"2/28/17 9:00",1,0,1,1,19.7,67.46,7.48,0.499,0,1,0,2,24,0.8,2.2,2017-02-28 09:00:00,28,2,2017,0,0,9
"2090",2,"2/28/17 10:00",1,0,1,1,17.95,64.31,113.11,7.546,0,2,0,2,24,0.8,2.2,2017-02-28 10:00:00,28,2,2017,0,0,10
"2091",2,"2/28/17 11:00",2,0,1,1,16.2,61.16,102.02,6.806,0,2,0,2,24,0.8,2.2,2017-02-28 11:00:00,28,2,2017,0,0,11
"2092",1,"2/28/17 12:00",2,0,1,1,16.7,62.06,54.05,3.606,0,1,0,2,24,0.8,2.2,2017-02-28 12:00:00,28,2,2017,0,0,12
"2093",1,"2/28/17 13:00",2,0,1,1,16.3,61.34,43.04,2.871,0,1,0,2,24,0.8,2.2,2017-02-28 13:00:00,28,2,2017,0,0,13
"2094",1,"2/28/17 14:00",2,0,1,1,15.5,59.9,37.91,2.529,0,1,0,2,24,0.8,2.2,2017-02-28 14:00:00,28,2,2017,0,0,14
"2095",0,"2/28/17 15:00",3,0,1,1,14.3,57.74,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 15:00:00,28,2,2017,0,0,15
"2096",0,"2/28/17 16:00",3,0,1,1,14.26271186,57.67288136,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 16:00:00,28,2,2017,0,0,16
"2097",0,"2/28/17 17:00",3,0,1,1,14.22542373,57.60576271,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 17:00:00,28,2,2017,0,0,17
"2098",0,"2/28/17 18:00",3,0,1,1,14.18813559,57.53864407,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 18:00:00,28,2,2017,0,0,18
"2099",0,"2/28/17 19:00",3,0,1,1,14.15084746,57.47152542,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 19:00:00,28,2,2017,0,0,19
"2100",0,"2/28/17 20:00",3,0,1,1,14.11355932,57.40440678,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 20:00:00,28,2,2017,0,0,20
"2101",0,"2/28/17 21:00",3,0,1,1,14.07627119,57.33728814,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 21:00:00,28,2,2017,0,0,21
"2102",0,"2/28/17 22:00",4,0,1,1,14.03898305,57.27016949,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 22:00:00,28,2,2017,0,0,22
"2103",0,"2/28/17 23:00",4,0,1,1,14.00169492,57.20305085,0,0,0,0,0,2,24,0.8,2.2,2017-02-28 23:00:00,28,2,2017,0,0,23
"2104",0,"3/1/17 0:00",4,0,1,1,13.96440678,57.1359322,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 00:00:00,1,3,2017,0,0,0
"2105",0,"3/1/17 1:00",4,0,1,1,13.92711864,57.06881356,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 01:00:00,1,3,2017,0,0,1
"2106",0,"3/1/17 2:00",4,0,1,1,13.88983051,57.00169492,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 02:00:00,1,3,2017,0,0,2
"2107",0,"3/1/17 3:00",4,0,1,1,13.85254237,56.93457627,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 03:00:00,1,3,2017,0,0,3
"2108",0,"3/1/17 4:00",4,0,1,1,13.81525424,56.86745763,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 04:00:00,1,3,2017,0,0,4
"2109",0,"3/1/17 5:00",1,0,1,1,13.7779661,56.80033898,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 05:00:00,1,3,2017,0,0,5
"2110",0,"3/1/17 6:00",1,0,1,1,13.74067797,56.73322034,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 06:00:00,1,3,2017,0,0,6
"2111",0,"3/1/17 7:00",1,0,1,1,13.70338983,56.66610169,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 07:00:00,1,3,2017,0,0,7
"2112",0,"3/1/17 8:00",1,0,1,1,13.66610169,56.59898305,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 08:00:00,1,3,2017,0,0,8
"2113",0,"3/1/17 9:00",1,0,1,1,13.62881356,56.53186441,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 09:00:00,1,3,2017,0,0,9
"2114",0,"3/1/17 10:00",1,0,1,1,13.59152542,56.46474576,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 10:00:00,1,3,2017,0,0,10
"2115",0,"3/1/17 11:00",2,0,1,1,13.55423729,56.39762712,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 11:00:00,1,3,2017,0,0,11
"2116",0,"3/1/17 12:00",2,0,1,1,13.51694915,56.33050847,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 12:00:00,1,3,2017,0,0,12
"2117",0,"3/1/17 13:00",2,0,1,1,13.47966102,56.26338983,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 13:00:00,1,3,2017,0,0,13
"2118",0,"3/1/17 14:00",2,0,1,1,13.44237288,56.19627119,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 14:00:00,1,3,2017,0,0,14
"2119",0,"3/1/17 15:00",3,0,1,1,13.40508475,56.12915254,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 15:00:00,1,3,2017,0,0,15
"2120",0,"3/1/17 16:00",3,0,1,1,13.36779661,56.0620339,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 16:00:00,1,3,2017,0,0,16
"2121",0,"3/1/17 17:00",3,0,1,1,13.33050847,55.99491525,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 17:00:00,1,3,2017,0,0,17
"2122",0,"3/1/17 18:00",3,0,1,1,13.29322034,55.92779661,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 18:00:00,1,3,2017,0,0,18
"2123",0,"3/1/17 19:00",3,0,1,1,13.2559322,55.86067797,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 19:00:00,1,3,2017,0,0,19
"2124",0,"3/1/17 20:00",3,0,1,1,13.21864407,55.79355932,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 20:00:00,1,3,2017,0,0,20
"2125",0,"3/1/17 21:00",3,0,1,1,13.18135593,55.72644068,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 21:00:00,1,3,2017,0,0,21
"2126",0,"3/1/17 22:00",4,0,1,1,13.1440678,55.65932203,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 22:00:00,1,3,2017,0,0,22
"2127",0,"3/1/17 23:00",4,0,1,1,13.10677966,55.59220339,0,0,0,0,0,2,24,0.8,2.2,2017-03-01 23:00:00,1,3,2017,0,0,23
"2128",0,"3/2/17 0:00",4,0,1,1,13.06949153,55.52508475,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 00:00:00,2,3,2017,0,0,0
"2129",0,"3/2/17 1:00",4,0,1,1,13.03220339,55.4579661,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 01:00:00,2,3,2017,0,0,1
"2130",0,"3/2/17 2:00",4,0,1,1,12.99491525,55.39084746,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 02:00:00,2,3,2017,0,0,2
"2131",0,"3/2/17 3:00",4,0,1,1,12.95762712,55.32372881,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 03:00:00,2,3,2017,0,0,3
"2132",0,"3/2/17 4:00",4,0,1,1,12.92033898,55.25661017,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 04:00:00,2,3,2017,0,0,4
"2133",0,"3/2/17 5:00",1,0,1,1,12.88305085,55.18949153,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 05:00:00,2,3,2017,0,0,5
"2134",0,"3/2/17 6:00",1,0,1,1,12.84576271,55.12237288,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 06:00:00,2,3,2017,0,0,6
"2135",0,"3/2/17 7:00",1,0,1,1,12.80847458,55.05525424,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 07:00:00,2,3,2017,0,0,7
"2136",0,"3/2/17 8:00",1,0,1,1,12.77118644,54.98813559,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 08:00:00,2,3,2017,0,0,8
"2137",0,"3/2/17 9:00",1,0,1,1,12.73389831,54.92101695,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 09:00:00,2,3,2017,0,0,9
"2138",0,"3/2/17 10:00",1,0,1,1,12.69661017,54.85389831,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 10:00:00,2,3,2017,0,0,10
"2139",0,"3/2/17 11:00",2,0,1,1,12.65932203,54.78677966,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 11:00:00,2,3,2017,0,0,11
"2140",0,"3/2/17 12:00",2,0,1,1,12.6220339,54.71966102,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 12:00:00,2,3,2017,0,0,12
"2141",0,"3/2/17 13:00",2,0,1,1,12.58474576,54.65254237,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 13:00:00,2,3,2017,0,0,13
"2142",0,"3/2/17 14:00",2,0,1,1,12.54745763,54.58542373,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 14:00:00,2,3,2017,0,0,14
"2143",0,"3/2/17 15:00",3,0,1,1,12.51016949,54.51830508,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 15:00:00,2,3,2017,0,0,15
"2144",0,"3/2/17 16:00",3,0,1,1,12.47288136,54.45118644,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 16:00:00,2,3,2017,0,0,16
"2145",0,"3/2/17 17:00",3,0,1,1,12.43559322,54.3840678,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 17:00:00,2,3,2017,0,0,17
"2146",0,"3/2/17 18:00",3,0,1,1,12.39830508,54.31694915,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 18:00:00,2,3,2017,0,0,18
"2147",0,"3/2/17 19:00",3,0,1,1,12.36101695,54.24983051,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 19:00:00,2,3,2017,0,0,19
"2148",0,"3/2/17 20:00",3,0,1,1,12.32372881,54.18271186,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 20:00:00,2,3,2017,0,0,20
"2149",0,"3/2/17 21:00",3,0,1,1,12.28644068,54.11559322,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 21:00:00,2,3,2017,0,0,21
"2150",0,"3/2/17 22:00",4,0,1,1,12.24915254,54.04847458,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 22:00:00,2,3,2017,0,0,22
"2151",0,"3/2/17 23:00",4,0,1,1,12.21186441,53.98135593,0,0,0,0,0,2,24,0.8,2.2,2017-03-02 23:00:00,2,3,2017,0,0,23
"2152",0,"3/3/17 0:00",4,0,1,1,12.17457627,53.91423729,0,0,0,0,0,2,24,0.8,2.2,2017-03-03 00:00:00,3,3,2017,0,0,0
"2153",0,"3/3/17 1:00",4,0,1,1,12.13728814,53.84711864,0,0,0,0,0,2,24,0.8,2.2,2017-03-03 01:00:00,3,3,2017,0,0,1
"2154",1,"3/3/17 2:00",4,0,1,1,12.1,53.78,7.41,0.494,0,1,0,2,24,0.8,2.2,2017-03-03 02:00:00,3,3,2017,0,0,2
"2155",0,"3/3/17 3:00",4,0,1,1,12.15,53.87,0,0,0,0,0,2,24,0.8,2.2,2017-03-03 03:00:00,3,3,2017,0,0,3
"2156",0,"3/3/17 4:00",4,0,1,1,12.2,53.96,0,0,0,0,0,2,24,0.8,2.2,2017-03-03 04:00:00,3,3,2017,0,0,4
"2157",0,"3/3/17 5:00",1,0,1,1,12.8625,55.1525,0,0,0,0,0,2,24,0.8,2.2,2017-03-03 05:00:00,3,3,2017,0,0,5
"2158",0,"3/3/17 6:00",1,0,1,1,13.525,56.345,0,0,0,0,0,2,24,0.8,2.2,2017-03-03 06:00:00,3,3,2017,0,0,6
"2159",0,"3/3/17 7:00",1,0,1,1,14.1875,57.5375,0,0,0,0,0,2,24,0.8,2.2,2017-03-03 07:00:00,3,3,2017,0,0,7
"2160",0,"3/3/17 8:00",1,0,1,1,14.85,58.73,0,0,0,0,0,2,24,0.8,2.2,2017-03-03 08:00:00,3,3,2017,0,0,8
"2161",0,"3/3/17 9:00",1,0,1,1,15.5125,59.9225,0,0,0,0,0,2,24,0.8,2.2,2017-03-03 09:00:00,3,3,2017,0,0,9
"2162",2,"3/3/17 10:00",1,0,1,1,16.175,61.115,39.91,2.663,0,2,0,2,24,0.8,2.2,2017-03-03 10:00:00,3,3,2017,0,0,10
"2163",1,"3/3/17 11:00",2,0,1,1,16.8375,62.3075,64.47,4.301,0,1,0,2,24,0.8,2.2,2017-03-03 11:00:00,3,3,2017,0,0,11
"2164",0,"3/3/17 12:00",2,0,1,1,17.5,63.5,0,0,0,0,0,2,24,0.8,2.2,2017-03-03 12:00:00,3,3,2017,0,0,12
"2165",1,"3/3/17 13:00",2,0,1,1,19.7,67.46,52.7,3.516,0,1,0,2,24,0.8,2.2,2017-03-03 13:00:00,3,3,2017,0,0,13
"2166",1,"3/3/17 14:00",2,0,1,1,21,69.8,6.19,0.413,0,1,0,2,24,0.8,2.2,2017-03-03 14:00:00,3,3,2017,0,0,14
"2167",2,"3/3/17 15:00",3,0,1,1,22.3,72.14,60.73,4.051,0,2,0,2,24,0.8,2.2,2017-03-03 15:00:00,3,3,2017,0,0,15
"2168",1,"3/3/17 16:00",3,0,1,1,23.8,74.84,6.07,0.405,0,1,0,2,24,0.8,2.2,2017-03-03 16:00:00,3,3,2017,0,0,16
"2169",1,"3/3/17 17:00",3,0,1,1,24.3,75.74,44.09,2.941,1,0,0,2,24,0.8,2.2,2017-03-03 17:00:00,3,3,2017,0,0,17
"2170",1,"3/3/17 18:00",3,0,1,1,24.4,75.92,20.63,1.376,0,1,0,2,24,0.8,2.2,2017-03-03 18:00:00,3,3,2017,0,0,18
"2171",2,"3/3/17 19:00",3,0,1,1,25.1,77.18,103.94,6.934,0,2,0,2,24,0.8,2.2,2017-03-03 19:00:00,3,3,2017,0,0,19
"2172",1,"3/3/17 20:00",3,0,1,1,24,75.2,53.26,3.553,0,1,0,2,24,0.8,2.2,2017-03-03 20:00:00,3,3,2017,0,0,20
"2173",1,"3/3/17 21:00",3,0,1,1,23,73.4,65.94,4.399,0,1,0,2,24,0.8,2.2,2017-03-03 21:00:00,3,3,2017,0,0,21
"2174",0,"3/3/17 22:00",4,0,1,1,21.3,70.34,0,0,0,0,0,2,24,0.8,2.2,2017-03-03 22:00:00,3,3,2017,0,0,22
"2175",0,"3/3/17 23:00",4,0,1,1,20.1,68.18,0,0,0,0,0,2,24,0.8,2.2,2017-03-03 23:00:00,3,3,2017,0,0,23
"2176",0,"3/4/17 0:00",4,1,0,1,19.4,66.92,0,0,0,0,0,2,24,0.8,2.2,2017-03-04 00:00:00,4,3,2017,0,0,0
"2177",0,"3/4/17 1:00",4,1,0,1,18.7,65.66,0,0,0,0,0,2,24,0.8,2.2,2017-03-04 01:00:00,4,3,2017,0,0,1
"2178",0,"3/4/17 2:00",4,1,0,1,18,64.4,0,0,0,0,0,2,24,0.8,2.2,2017-03-04 02:00:00,4,3,2017,0,0,2
"2179",0,"3/4/17 3:00",4,1,0,1,17.3,63.14,0,0,0,0,0,2,24,0.8,2.2,2017-03-04 03:00:00,4,3,2017,0,0,3
"2180",0,"3/4/17 4:00",4,1,0,1,16.6,61.88,0,0,0,0,0,2,24,0.8,2.2,2017-03-04 04:00:00,4,3,2017,0,0,4
